contract_id,gt_classes,pred_classes,tp_classes,fp_classes,fn_classes,runtime_seconds,gt_reentrancy,pred_reentrancy,gt_access_control,pred_access_control,gt_timestamp_dependency,pred_timestamp_dependency,model,skipped_llm,slither_in_scope,confirmed,rejected,total_tokens,error
reentrancy/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,reentrancy,reentrancy,reentrancy,,,1.211,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,923,
reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,reentrancy,reentrancy,reentrancy,,,1.153,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,880,
reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,reentrancy,reentrancy,reentrancy,,,0.91,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,881,
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,reentrancy,reentrancy,reentrancy,,,1.117,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,903,
reentrancy/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,reentrancy,reentrancy,reentrancy,,,1.329,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,932,
reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,reentrancy,reentrancy,reentrancy,,,1.251,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,854,
reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,reentrancy,reentrancy,reentrancy,,,3.553,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,940,
reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,reentrancy,reentrancy,reentrancy,,,1.124,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,818,
reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,reentrancy,reentrancy,reentrancy,,,1.534,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,929,
reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,reentrancy,reentrancy,reentrancy,,,1.977,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,835,
reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,reentrancy,reentrancy,reentrancy,,,1.591,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,1022,
reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,reentrancy,reentrancy,reentrancy,,,1.047,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,881,
reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,reentrancy,reentrancy,reentrancy,,,1.025,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,812,
reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,reentrancy,reentrancy,reentrancy,,,1.284,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,805,
reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,reentrancy,reentrancy,reentrancy,,,1.177,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,820,
reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,reentrancy,reentrancy,reentrancy,,,1.838,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,1020,
reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,reentrancy,reentrancy,reentrancy,,,2.167,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,941,
reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,reentrancy,reentrancy,reentrancy,,,1.788,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,951,
reentrancy/etherbank.sol,reentrancy,reentrancy,reentrancy,,,0.958,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,648,
reentrancy/etherstore.sol,reentrancy,reentrancy,reentrancy,,,1.948,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,788,
reentrancy/modifier_reentrancy.sol,reentrancy,reentrancy,reentrancy,,,1.737,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,827,
reentrancy/reentrance.sol,reentrancy,reentrancy,reentrancy,,,1.335,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,680,
reentrancy/reentrancy_bonus.sol,reentrancy,,,,reentrancy,0.001,1,0,0,0,0,0,gpt-4.1-nano,1,,,,0,
reentrancy/reentrancy_cross_function.sol,reentrancy,,,,reentrancy,0.0,1,0,0,0,0,0,gpt-4.1-nano,1,,,,0,
reentrancy/reentrancy_dao.sol,reentrancy,reentrancy,reentrancy,,,0.998,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,654,
reentrancy/reentrancy_insecure.sol,reentrancy,reentrancy,reentrancy,,,1.044,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,633,
reentrancy/reentrancy_simple.sol,reentrancy,reentrancy,reentrancy,,,0.963,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,667,
reentrancy/simple_dao.sol,reentrancy,reentrancy,reentrancy,,,1.037,1,1,0,0,0,0,gpt-4.1-nano,0,reentrancy,reentrancy,,630,
reentrancy/spank_chain_payment.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,1.922,1,1,0,0,0,1,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,9286,
time_manipulation/ether_lotto.sol,timestamp_dependency,reentrancy|timestamp_dependency,timestamp_dependency,reentrancy,,1.535,0,1,0,0,1,1,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,935,
time_manipulation/governmental_survey.sol,timestamp_dependency,reentrancy|timestamp_dependency,timestamp_dependency,reentrancy,,1.468,0,1,0,0,1,1,gpt-4.1-nano,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,847,
time_manipulation/lottopollo.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,1.243,0,0,0,0,1,1,gpt-4.1-nano,0,timestamp_dependency,timestamp_dependency,,692,
time_manipulation/roulette.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,1.017,0,0,0,0,1,1,gpt-4.1-nano,0,timestamp_dependency,timestamp_dependency,,655,
time_manipulation/timed_crowdsale.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,1.158,0,0,0,0,1,1,gpt-4.1-nano,0,timestamp_dependency,timestamp_dependency,,595,
