contract_id,gt_classes,pred_classes,tp_classes,fp_classes,fn_classes,runtime_seconds,gt_reentrancy,pred_reentrancy,gt_access_control,pred_access_control,gt_timestamp_dependency,pred_timestamp_dependency,model,use_moderator,skipped,reentrancy_spec,access_control_spec,timestamp_dependency_spec,specialist_union,moderator_classes,moderator_error,reentrancy_spec_tokens,access_control_spec_tokens,timestamp_dependency_spec_tokens,moderator_tokens,total_tokens
access_control/wallet_02_refund_nosub.sol,access_control,access_control,access_control,,,22.907,0,0,1,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,access_control,,1184,781,564,1358,3887
access_control/wallet_03_wrong_constructor.sol,access_control,access_control,access_control,,,22.095,0,0,1,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,access_control,,999,867,533,1269,3668
access_control/wallet_04_confused_sign.sol,access_control,access_control,access_control,,,21.32,0,0,1,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,access_control,,1092,950,537,1069,3648
reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,20.51,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,1080,1384,772,1637,4873
reentrancy/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,reentrancy,reentrancy,reentrancy,,,12.555,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,948,715,682,1059,3404
reentrancy/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,19.552,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,893,1213,850,1582,4538
reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,21.027,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,992,1217,758,1782,4749
reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,21.886,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,1077,1352,765,1611,4805
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,97.112,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,1178,2333,724,4688,8923
reentrancy/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,32.125,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1021,777,1309,2102,5209
reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,15.893,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,1030,1098,707,1352,4187
reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,20.185,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1007,905,1209,1555,4676
reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,reentrancy,reentrancy,reentrancy,,,10.277,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,915,727,698,898,3238
reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,23.865,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,767,817,1283,1480,4347
reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,reentrancy,reentrancy,reentrancy,,,19.257,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy,,1283,745,1086,1216,4330
reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,reentrancy,access_control|reentrancy|timestamp_dependency,reentrancy,access_control|timestamp_dependency,,33.833,1,1,0,1,0,1,gpt-5.5,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy|access_control|timestamp_dependency,,1145,1420,1553,2314,6432
reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,22.819,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,779,1324,734,1692,4529
reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,reentrancy,reentrancy,reentrancy,,,8.462,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,897,734,680,869,3180
reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,reentrancy,reentrancy,reentrancy,,,15.189,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,900,713,1093,909,3615
reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,reentrancy,reentrancy,reentrancy,,,9.918,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,935,721,694,912,3262
reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,reentrancy,access_control|reentrancy|timestamp_dependency,reentrancy,access_control|timestamp_dependency,,34.404,1,1,0,1,0,1,gpt-5.5,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy|access_control|timestamp_dependency,,845,1332,1375,2529,6081
reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,17.417,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1003,804,1146,1190,4143
reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,reentrancy,reentrancy,reentrancy,,,21.977,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy,,882,854,1226,1441,4403
reentrancy/etherbank.sol,reentrancy,reentrancy,reentrancy,,,7.894,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,537,581,459,694,2271
reentrancy/etherstore.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,18.616,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,620,564,938,1264,3386
reentrancy/modifier_reentrancy.sol,reentrancy,reentrancy,reentrancy,,,9.819,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,964,740,632,905,3241
reentrancy/reentrance.sol,reentrancy,reentrancy,reentrancy,,,6.116,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,570,530,490,722,2312
reentrancy/reentrancy_bonus.sol,reentrancy,reentrancy,reentrancy,,,13.678,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,820,856,535,1027,3238
reentrancy/reentrancy_cross_function.sol,reentrancy,reentrancy,reentrancy,,,7.474,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,610,543,492,753,2398
reentrancy/reentrancy_dao.sol,reentrancy,reentrancy,reentrancy,,,14.3,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,589,507,466,716,2278
reentrancy/reentrancy_insecure.sol,reentrancy,reentrancy,reentrancy,,,6.174,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,530,502,448,688,2168
reentrancy/reentrancy_simple.sol,reentrancy,reentrancy,reentrancy,,,11.921,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,577,535,480,716,2308
reentrancy/simple_dao.sol,reentrancy,reentrancy,reentrancy,,,8.293,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,520,481,445,710,2156
reentrancy/spank_chain_payment.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,158.703,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,12838,9541,15119,14387,51885
time_manipulation/ether_lotto.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,29.9,0,0,0,0,1,1,gpt-5.5,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,1686,760,1077,997,4520
time_manipulation/governmental_survey.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,25.855,0,0,0,0,1,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,timestamp_dependency,,1153,1102,1129,1425,4809
time_manipulation/lottopollo.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,23.502,0,0,0,0,1,1,gpt-5.5,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,885,948,1064,1285,4182
time_manipulation/roulette.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,16.716,0,0,0,0,1,1,gpt-5.5,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,516,517,695,1170,2898
time_manipulation/timed_crowdsale.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,7.252,0,0,0,0,1,1,gpt-5.5,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,401,425,515,685,2026
