contract_id,gt_classes,pred_classes,tp_classes,fp_classes,fn_classes,runtime_seconds,gt_reentrancy,pred_reentrancy,gt_access_control,pred_access_control,gt_timestamp_dependency,pred_timestamp_dependency,model,use_moderator,skipped,reentrancy_spec,access_control_spec,timestamp_dependency_spec,specialist_union,moderator_classes,moderator_error,reentrancy_spec_tokens,access_control_spec_tokens,timestamp_dependency_spec_tokens,moderator_tokens,total_tokens
reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,18.342,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,741,1086,720,1191,3738
reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,16.042,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,892,843,1096,1324,4155
reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,reentrancy,reentrancy,reentrancy,,,15.999,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,915,781,705,1249,3650
reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,31.801,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1022,813,1201,2071,5107
reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,reentrancy,reentrancy,reentrancy,,,21.684,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy,,740,764,1165,1418,4087
reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,reentrancy,access_control|reentrancy|timestamp_dependency,reentrancy,access_control|timestamp_dependency,,26.44,1,1,0,1,0,1,gpt-5.5,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy|access_control|timestamp_dependency,,1169,1331,1590,1860,5950
reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,22.244,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,1135,1360,798,1611,4904
reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,reentrancy,reentrancy,reentrancy,,,7.555,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,717,774,694,876,3061
reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,reentrancy,reentrancy,reentrancy,,,9.514,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,869,765,692,912,3238
reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,reentrancy,reentrancy,reentrancy,,,9.188,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,852,751,663,898,3164
reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,reentrancy,access_control|reentrancy|timestamp_dependency,reentrancy,access_control|timestamp_dependency,,26.509,1,1,0,1,0,1,gpt-5.5,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy|access_control|timestamp_dependency,,1215,1311,1366,1868,5760
reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,reentrancy,reentrancy,reentrancy,,,24.939,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy,,847,801,1181,1502,4331
reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,20.688,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,967,849,1065,1495,4376
reentrancy/etherbank.sol,reentrancy,reentrancy,reentrancy,,,7.814,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,538,557,460,701,2256
reentrancy/etherstore.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,14.965,1,1,0,0,0,1,gpt-5.5,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,716,564,918,1127,3325
reentrancy/modifier_reentrancy.sol,reentrancy,reentrancy,reentrancy,,,11.607,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,878,709,632,1097,3316
reentrancy/reentrance.sol,reentrancy,reentrancy,reentrancy,,,6.202,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,570,544,492,711,2317
reentrancy/reentrancy_bonus.sol,reentrancy,reentrancy,reentrancy,,,16.549,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,831,1040,532,845,3248
reentrancy/reentrancy_cross_function.sol,reentrancy,reentrancy,reentrancy,,,7.867,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,640,534,487,806,2467
reentrancy/reentrancy_dao.sol,reentrancy,reentrancy,reentrancy,,,11.185,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,658,502,466,679,2305
reentrancy/reentrancy_insecure.sol,reentrancy,reentrancy,reentrancy,,,14.409,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,535,508,448,689,2180
reentrancy/reentrancy_simple.sol,reentrancy,reentrancy,reentrancy,,,6.755,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,560,557,480,713,2310
reentrancy/simple_dao.sol,reentrancy,reentrancy,reentrancy,,,7.585,1,1,0,0,0,0,gpt-5.5,1,0,reentrancy,,,reentrancy,reentrancy,,539,498,448,706,2191
reentrancy/spank_chain_payment.sol,reentrancy,access_control|reentrancy,reentrancy,access_control,,174.512,1,1,0,1,0,0,gpt-5.5,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy|access_control,,11150,12915,14150,16003,54218
time_manipulation/ether_lotto.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,16.54,0,0,0,0,1,1,gpt-5.5,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,1168,752,774,983,3677
time_manipulation/governmental_survey.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,37.265,0,0,0,0,1,1,gpt-5.5,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,timestamp_dependency,,1165,1689,1128,1860,5842
time_manipulation/lottopollo.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,39.764,0,0,0,0,1,1,gpt-5.5,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,789,772,1029,2323,4913
time_manipulation/roulette.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,45.108,0,0,0,0,1,1,gpt-5.5,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,535,535,1018,2299,4387
time_manipulation/timed_crowdsale.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,8.036,0,0,0,0,1,1,gpt-5.5,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,404,429,514,636,1983
