contract_id,gt_classes,pred_classes,tp_classes,fp_classes,fn_classes,runtime_seconds,gt_reentrancy,pred_reentrancy,gt_access_control,pred_access_control,gt_timestamp_dependency,pred_timestamp_dependency,model,skipped_llm,slither_in_scope,confirmed,rejected,total_tokens,error
reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,8.302,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1145,
reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,reentrancy,reentrancy,reentrancy,,,6.084,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1180,
reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,9.13,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1244,
reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,reentrancy,reentrancy,reentrancy,,,5.012,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,968,
reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,reentrancy,reentrancy,reentrancy,,,7.041,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1029,
reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,reentrancy,reentrancy,reentrancy,,,2.588,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,952,
reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,reentrancy,reentrancy,reentrancy,,,4.525,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,890,
reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,9.114,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1808,
reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,11.484,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1148,
reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,13.244,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1137,
reentrancy/etherbank.sol,reentrancy,reentrancy,reentrancy,,,9.169,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,727,
reentrancy/etherstore.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,20.626,1,1,0,0,0,1,o3,0,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,1137,
reentrancy/modifier_reentrancy.sol,reentrancy,reentrancy,reentrancy,,,15.001,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,1039,
reentrancy/reentrance.sol,reentrancy,reentrancy,reentrancy,,,8.523,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,691,
reentrancy/reentrancy_bonus.sol,reentrancy,,,,reentrancy,0.0,1,0,0,0,0,0,o3,1,,,,0,
reentrancy/reentrancy_cross_function.sol,reentrancy,,,,reentrancy,0.0,1,0,0,0,0,0,o3,1,,,,0,
reentrancy/reentrancy_dao.sol,reentrancy,reentrancy,reentrancy,,,10.52,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,801,
reentrancy/reentrancy_insecure.sol,reentrancy,reentrancy,reentrancy,,,7.383,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,652,
reentrancy/reentrancy_simple.sol,reentrancy,reentrancy,reentrancy,,,3.782,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,698,
reentrancy/simple_dao.sol,reentrancy,reentrancy,reentrancy,,,3.111,1,1,0,0,0,0,o3,0,reentrancy,reentrancy,,721,
reentrancy/spank_chain_payment.sol,reentrancy,reentrancy,reentrancy,,,44.485,1,1,0,0,0,0,o3,0,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,10808,
time_manipulation/ether_lotto.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,19.237,0,0,0,0,1,1,o3,0,reentrancy|timestamp_dependency,timestamp_dependency,reentrancy,1416,
time_manipulation/governmental_survey.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,15.262,0,0,0,0,1,1,o3,0,reentrancy|timestamp_dependency,timestamp_dependency,reentrancy,1394,
time_manipulation/lottopollo.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,4.601,0,0,0,0,1,1,o3,0,timestamp_dependency,timestamp_dependency,,855,
time_manipulation/roulette.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,2.961,0,0,0,0,1,1,o3,0,timestamp_dependency,timestamp_dependency,,748,
time_manipulation/timed_crowdsale.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,2.806,0,0,0,0,1,1,o3,0,timestamp_dependency,timestamp_dependency,,673,
