contract_id,gt_classes,pred_classes,tp_classes,fp_classes,fn_classes,runtime_seconds,gt_reentrancy,pred_reentrancy,gt_access_control,pred_access_control,gt_timestamp_dependency,pred_timestamp_dependency,model,use_moderator,skipped,reentrancy_spec,access_control_spec,timestamp_dependency_spec,specialist_union,moderator_classes,moderator_error,reentrancy_spec_tokens,access_control_spec_tokens,timestamp_dependency_spec_tokens,moderator_tokens,total_tokens
access_control/rubixi.sol,access_control,reentrancy,,reentrancy,access_control,5.328,0,1,1,0,0,0,gpt-4.1-nano,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy,,1585,1614,1641,1905,6745
access_control/simple_suicide.sol,access_control,access_control,access_control,,,5.215,0,0,1,1,0,0,gpt-4.1-nano,1,0,,access_control,,access_control,access_control,,357,425,361,550,1693
access_control/unprotected0.sol,access_control,access_control,access_control,,,4.685,0,0,1,1,0,0,gpt-4.1-nano,1,0,,access_control,,access_control,access_control,,430,493,434,624,1981
access_control/wallet_02_refund_nosub.sol,access_control,reentrancy,,reentrancy,access_control,6.111,0,1,1,0,0,0,gpt-4.1-nano,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy,,584,624,538,802,2548
access_control/wallet_03_wrong_constructor.sol,access_control,access_control|reentrancy,access_control,reentrancy,,7.072,0,1,1,1,0,0,gpt-4.1-nano,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy|access_control,,552,580,506,809,2447
access_control/wallet_04_confused_sign.sol,access_control,reentrancy,,reentrancy,access_control,5.085,0,1,1,0,0,0,gpt-4.1-nano,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy,,558,602,511,782,2453
reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,reentrancy,reentrancy,reentrancy,,,4.739,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,751,719,705,898,3073
reentrancy/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,reentrancy,reentrancy,reentrancy,,,3.816,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,637,602,588,782,2609
reentrancy/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,6.664,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,755,721,758,1005,3239
reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,5.844,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,710,678,715,973,3076
reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,reentrancy,reentrancy,reentrancy,,,3.704,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy,,713,679,716,913,3021
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,reentrancy,reentrancy,reentrancy,,,7.616,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy,,746,985,693,1173,3597
reentrancy/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,4.752,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,690,657,695,938,2980
reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,reentrancy,reentrancy,reentrancy,,,5.627,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy,,686,776,692,1011,3165
reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,reentrancy,access_control|reentrancy|timestamp_dependency,reentrancy,access_control|timestamp_dependency,,3.167,1,1,0,1,0,1,gpt-4.1-nano,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy|access_control|timestamp_dependency,,697,734,693,1083,3207
reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,reentrancy,reentrancy,reentrancy,,,2.259,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,650,615,601,795,2661
reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,2.712,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,694,661,699,942,2996
reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,2.975,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,667,632,673,923,2895
reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,2.928,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,777,744,780,1023,3324
reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,3.418,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,713,679,722,973,3087
reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,6.468,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,642,609,652,900,2803
reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,3.266,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,637,602,647,901,2787
reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,reentrancy,reentrancy,reentrancy,,,2.463,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,647,614,600,790,2651
reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,3.545,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,772,741,781,1022,3316
reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,3.327,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,690,657,689,937,2973
reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,3.264,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,690,657,695,938,2980
reentrancy/etherbank.sol,reentrancy,reentrancy,reentrancy,,,3.355,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy,,477,506,432,678,2093
reentrancy/etherstore.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,3.156,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,535,504,545,787,2371
reentrancy/modifier_reentrancy.sol,reentrancy,reentrancy,reentrancy,,,2.387,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,652,617,603,809,2681
reentrancy/reentrance.sol,reentrancy,reentrancy,reentrancy,,,3.383,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,509,478,464,650,2101
reentrancy/reentrancy_bonus.sol,reentrancy,reentrancy,reentrancy,,,2.371,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,561,520,506,712,2299
reentrancy/reentrancy_cross_function.sol,reentrancy,reentrancy,reentrancy,,,2.501,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,508,477,463,650,2098
reentrancy/reentrancy_dao.sol,reentrancy,reentrancy,reentrancy,,,2.715,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,access_control,,reentrancy|access_control,reentrancy,,485,510,438,686,2119
reentrancy/reentrancy_insecure.sol,reentrancy,reentrancy,reentrancy,,,2.573,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,467,436,422,608,1933
reentrancy/reentrancy_simple.sol,reentrancy,reentrancy,reentrancy,,,2.47,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,499,468,454,644,2065
reentrancy/simple_dao.sol,reentrancy,reentrancy,reentrancy,,,2.222,1,1,0,0,0,0,gpt-4.1-nano,1,0,reentrancy,,,reentrancy,reentrancy,,462,432,418,602,1914
reentrancy/spank_chain_payment.sol,reentrancy,reentrancy|timestamp_dependency,reentrancy,timestamp_dependency,,4.472,1,1,0,0,0,1,gpt-4.1-nano,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy|timestamp_dependency,,9109,9075,9061,9470,36715
time_manipulation/ether_lotto.sol,timestamp_dependency,reentrancy,,reentrancy,timestamp_dependency,3.425,0,1,0,0,1,0,gpt-4.1-nano,1,0,reentrancy,access_control,timestamp_dependency,reentrancy|access_control|timestamp_dependency,reentrancy,,709,713,714,972,3108
time_manipulation/governmental_survey.sol,timestamp_dependency,reentrancy|timestamp_dependency,timestamp_dependency,reentrancy,,4.356,0,1,0,0,1,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,619,582,617,865,2683
time_manipulation/lottopollo.sol,timestamp_dependency,reentrancy|timestamp_dependency,timestamp_dependency,reentrancy,,3.344,0,1,0,0,1,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,reentrancy|timestamp_dependency,,531,501,528,754,2314
time_manipulation/roulette.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,4.456,0,0,0,0,1,1,gpt-4.1-nano,1,0,reentrancy,,timestamp_dependency,reentrancy|timestamp_dependency,timestamp_dependency,,505,459,505,713,2182
time_manipulation/timed_crowdsale.sol,timestamp_dependency,timestamp_dependency,timestamp_dependency,,,3.633,0,0,0,0,1,1,gpt-4.1-nano,1,0,,,timestamp_dependency,timestamp_dependency,timestamp_dependency,,379,397,436,577,1789
